dept_id,y,ds,wm_yr_wk,yearweek,holiday
HOUSEHOLD_1,3151.0,2011-06-02,11118,201118,
HOUSEHOLD_1,3709.0,2011-06-03,11118,201118,
HOUSEHOLD_1,4433.0,2011-06-04,11119,201119,
HOUSEHOLD_1,4358.0,2011-06-05,11119,201119,
HOUSEHOLD_1,3423.0,2011-06-06,11119,201119,
HOUSEHOLD_1,3107.0,2011-06-07,11119,201119,
HOUSEHOLD_1,2986.0,2011-06-08,11119,201119,
HOUSEHOLD_1,3105.0,2011-06-09,11119,201119,
HOUSEHOLD_1,3576.0,2011-06-10,11119,201119,
HOUSEHOLD_1,4383.0,2011-06-11,11120,201120,
HOUSEHOLD_1,4249.0,2011-06-12,11120,201120,
HOUSEHOLD_1,3400.0,2011-06-13,11120,201120,
HOUSEHOLD_1,3102.0,2011-06-14,11120,201120,
HOUSEHOLD_1,3201.0,2011-06-15,11120,201120,
HOUSEHOLD_1,2985.0,2011-06-16,11120,201120,
HOUSEHOLD_1,3439.0,2011-06-17,11120,201120,
HOUSEHOLD_1,4048.0,2011-06-18,11121,201121,
HOUSEHOLD_1,3676.0,2011-06-19,11121,201121,
HOUSEHOLD_1,3427.0,2011-06-20,11121,201121,
HOUSEHOLD_1,3036.0,2011-06-21,11121,201121,
HOUSEHOLD_1,3120.0,2011-06-22,11121,201121,
HOUSEHOLD_1,3246.0,2011-06-23,11121,201121,
HOUSEHOLD_1,3668.0,2011-06-24,11121,201121,
HOUSEHOLD_1,3934.0,2011-06-25,11122,201122,
HOUSEHOLD_1,4051.0,2011-06-26,11122,201122,
HOUSEHOLD_1,3139.0,2011-06-27,11122,201122,
HOUSEHOLD_1,2770.0,2011-06-28,11122,201122,
HOUSEHOLD_1,2762.0,2011-06-29,11122,201122,
HOUSEHOLD_1,2920.0,2011-06-30,11122,201122,
HOUSEHOLD_1,4180.0,2011-07-01,11122,201122,
HOUSEHOLD_1,4237.0,2011-07-02,11123,201123,
HOUSEHOLD_1,3458.0,2011-07-03,11123,201123,
HOUSEHOLD_1,2856.0,2011-07-04,11123,201123,
HOUSEHOLD_1,3351.0,2011-07-05,11123,201123,
HOUSEHOLD_1,3445.0,2011-07-06,11123,201123,
HOUSEHOLD_1,3635.0,2011-07-07,11123,201123,
HOUSEHOLD_1,3903.0,2011-07-08,11123,201123,
HOUSEHOLD_1,4771.0,2011-07-09,11124,201124,
HOUSEHOLD_1,4693.0,2011-07-10,11124,201124,
HOUSEHOLD_1,3506.0,2011-07-11,11124,201124,
HOUSEHOLD_1,3181.0,2011-07-12,11124,201124,
HOUSEHOLD_1,2988.0,2011-07-13,11124,201124,
HOUSEHOLD_1,3105.0,2011-07-14,11124,201124,
HOUSEHOLD_1,3673.0,2011-07-15,11124,201124,
HOUSEHOLD_1,4440.0,2011-07-16,11125,201125,
HOUSEHOLD_1,4183.0,2011-07-17,11125,201125,
HOUSEHOLD_1,3285.0,2011-07-18,11125,201125,
HOUSEHOLD_1,2895.0,2011-07-19,11125,201125,
HOUSEHOLD_1,2981.0,2011-07-20,11125,201125,
HOUSEHOLD_1,3211.0,2011-07-21,11125,201125,
HOUSEHOLD_1,3757.0,2011-07-22,11125,201125,
HOUSEHOLD_1,4674.0,2011-07-23,11126,201126,
HOUSEHOLD_1,4189.0,2011-07-24,11126,201126,
HOUSEHOLD_1,3322.0,2011-07-25,11126,201126,
HOUSEHOLD_1,3161.0,2011-07-26,11126,201126,
HOUSEHOLD_1,2915.0,2011-07-27,11126,201126,
HOUSEHOLD_1,3071.0,2011-07-28,11126,201126,
HOUSEHOLD_1,3703.0,2011-07-29,11126,201126,
HOUSEHOLD_1,4871.0,2011-07-30,11127,201127,
HOUSEHOLD_1,4463.0,2011-07-31,11127,201127,
HOUSEHOLD_1,4082.0,2011-08-01,11127,201127,
HOUSEHOLD_1,3723.0,2011-08-02,11127,201127,
HOUSEHOLD_1,3692.0,2011-08-03,11127,201127,
HOUSEHOLD_1,3389.0,2011-08-04,11127,201127,
HOUSEHOLD_1,3818.0,2011-08-05,11127,201127,
HOUSEHOLD_1,4624.0,2011-08-06,11128,201128,
HOUSEHOLD_1,4784.0,2011-08-07,11128,201128,
HOUSEHOLD_1,3525.0,2011-08-08,11128,201128,
HOUSEHOLD_1,3272.0,2011-08-09,11128,201128,
HOUSEHOLD_1,3347.0,2011-08-10,11128,201128,
HOUSEHOLD_1,3285.0,2011-08-11,11128,201128,
HOUSEHOLD_1,3911.0,2011-08-12,11128,201128,
HOUSEHOLD_1,4843.0,2011-08-13,11129,201129,
HOUSEHOLD_1,4647.0,2011-08-14,11129,201129,
HOUSEHOLD_1,3822.0,2011-08-15,11129,201129,
HOUSEHOLD_1,3655.0,2011-08-16,11129,201129,
HOUSEHOLD_1,3402.0,2011-08-17,11129,201129,
HOUSEHOLD_1,3267.0,2011-08-18,11129,201129,
HOUSEHOLD_1,3963.0,2011-08-19,11129,201129,
HOUSEHOLD_1,4975.0,2011-08-20,11130,201130,
HOUSEHOLD_1,5172.0,2011-08-21,11130,201130,
HOUSEHOLD_1,3699.0,2011-08-22,11130,201130,
HOUSEHOLD_1,3307.0,2011-08-23,11130,201130,
HOUSEHOLD_1,3048.0,2011-08-24,11130,201130,
HOUSEHOLD_1,3209.0,2011-08-25,11130,201130,
HOUSEHOLD_1,3720.0,2011-08-26,11130,201130,
HOUSEHOLD_1,4888.0,2011-08-27,11131,201131,
HOUSEHOLD_1,4508.0,2011-08-28,11131,201131,
HOUSEHOLD_1,3327.0,2011-08-29,11131,201131,
HOUSEHOLD_1,3195.0,2011-08-30,11131,201131,
HOUSEHOLD_1,3457.0,2011-08-31,11131,201131,
HOUSEHOLD_1,3961.0,2011-09-01,11131,201131,
HOUSEHOLD_1,4278.0,2011-09-02,11131,201131,
HOUSEHOLD_1,4998.0,2011-09-03,11132,201132,
HOUSEHOLD_1,4221.0,2011-09-04,11132,201132,
HOUSEHOLD_1,4395.0,2011-09-05,11132,201132,
HOUSEHOLD_1,3746.0,2011-09-06,11132,201132,
HOUSEHOLD_1,3523.0,2011-09-07,11132,201132,
HOUSEHOLD_1,3350.0,2011-09-08,11132,201132,
HOUSEHOLD_1,4211.0,2011-09-09,11132,201132,
HOUSEHOLD_1,5138.0,2011-09-10,11133,201133,
HOUSEHOLD_1,5102.0,2011-09-11,11133,201133,
HOUSEHOLD_1,3637.0,2011-09-12,11133,201133,
HOUSEHOLD_1,3465.0,2011-09-13,11133,201133,
HOUSEHOLD_1,3254.0,2011-09-14,11133,201133,
HOUSEHOLD_1,3527.0,2011-09-15,11133,201133,
HOUSEHOLD_1,4280.0,2011-09-16,11133,201133,
HOUSEHOLD_1,5000.0,2011-09-17,11134,201134,
HOUSEHOLD_1,4814.0,2011-09-18,11134,201134,
HOUSEHOLD_1,3680.0,2011-09-19,11134,201134,
HOUSEHOLD_1,3334.0,2011-09-20,11134,201134,
HOUSEHOLD_1,3148.0,2011-09-21,11134,201134,
HOUSEHOLD_1,3208.0,2011-09-22,11134,201134,
HOUSEHOLD_1,4025.0,2011-09-23,11134,201134,
HOUSEHOLD_1,5166.0,2011-09-24,11135,201135,
HOUSEHOLD_1,4852.0,2011-09-25,11135,201135,
HOUSEHOLD_1,3456.0,2011-09-26,11135,201135,
HOUSEHOLD_1,3291.0,2011-09-27,11135,201135,
HOUSEHOLD_1,3158.0,2011-09-28,11135,201135,
HOUSEHOLD_1,3304.0,2011-09-29,11135,201135,
HOUSEHOLD_1,4869.0,2011-09-30,11135,201135,
HOUSEHOLD_1,6341.0,2011-10-01,11136,201136,
HOUSEHOLD_1,5440.0,2011-10-02,11136,201136,
HOUSEHOLD_1,3896.0,2011-10-03,11136,201136,
HOUSEHOLD_1,3452.0,2011-10-04,11136,201136,
HOUSEHOLD_1,3225.0,2011-10-05,11136,201136,
HOUSEHOLD_1,3247.0,2011-10-06,11136,201136,
HOUSEHOLD_1,3904.0,2011-10-07,11136,201136,
HOUSEHOLD_1,4830.0,2011-10-08,11137,201137,
HOUSEHOLD_1,4791.0,2011-10-09,11137,201137,
HOUSEHOLD_1,3887.0,2011-10-10,11137,201137,
HOUSEHOLD_1,3324.0,2011-10-11,11137,201137,
HOUSEHOLD_1,3514.0,2011-10-12,11137,201137,
HOUSEHOLD_1,3384.0,2011-10-13,11137,201137,
HOUSEHOLD_1,4394.0,2011-10-14,11137,201137,
HOUSEHOLD_1,5512.0,2011-10-15,11138,201138,
HOUSEHOLD_1,5405.0,2011-10-16,11138,201138,
HOUSEHOLD_1,3964.0,2011-10-17,11138,201138,
HOUSEHOLD_1,3694.0,2011-10-18,11138,201138,
HOUSEHOLD_1,3111.0,2011-10-19,11138,201138,
HOUSEHOLD_1,3200.0,2011-10-20,11138,201138,
HOUSEHOLD_1,3889.0,2011-10-21,11138,201138,
HOUSEHOLD_1,5021.0,2011-10-22,11139,201139,
HOUSEHOLD_1,4908.0,2011-10-23,11139,201139,
HOUSEHOLD_1,3605.0,2011-10-24,11139,201139,
HOUSEHOLD_1,3206.0,2011-10-25,11139,201139,
HOUSEHOLD_1,3467.0,2011-10-26,11139,201139,
HOUSEHOLD_1,3400.0,2011-10-27,11139,201139,
HOUSEHOLD_1,3870.0,2011-10-28,11139,201139,
HOUSEHOLD_1,4900.0,2011-10-29,11140,201140,
HOUSEHOLD_1,4574.0,2011-10-30,11140,201140,
HOUSEHOLD_1,3426.0,2011-10-31,11140,201140,
HOUSEHOLD_1,3918.0,2011-11-01,11140,201140,
HOUSEHOLD_1,3528.0,2011-11-02,11140,201140,
HOUSEHOLD_1,3914.0,2011-11-03,11140,201140,
HOUSEHOLD_1,4219.0,2011-11-04,11140,201140,
HOUSEHOLD_1,5241.0,2011-11-05,11141,201141,
HOUSEHOLD_1,5019.0,2011-11-06,11141,201141,
HOUSEHOLD_1,3613.0,2011-11-07,11141,201141,
HOUSEHOLD_1,3149.0,2011-11-08,11141,201141,
HOUSEHOLD_1,3058.0,2011-11-09,11141,201141,
HOUSEHOLD_1,3617.0,2011-11-10,11141,201141,
HOUSEHOLD_1,3999.0,2011-11-11,11141,201141,
HOUSEHOLD_1,5080.0,2011-11-12,11142,201142,
HOUSEHOLD_1,4737.0,2011-11-13,11142,201142,
HOUSEHOLD_1,3641.0,2011-11-14,11142,201142,
HOUSEHOLD_1,3472.0,2011-11-15,11142,201142,
HOUSEHOLD_1,3261.0,2011-11-16,11142,201142,
HOUSEHOLD_1,3085.0,2011-11-17,11142,201142,
HOUSEHOLD_1,3756.0,2011-11-18,11142,201142,
HOUSEHOLD_1,5040.0,2011-11-19,11143,201143,
HOUSEHOLD_1,4845.0,2011-11-20,11143,201143,
HOUSEHOLD_1,3664.0,2011-11-21,11143,201143,
HOUSEHOLD_1,3697.0,2011-11-22,11143,201143,
HOUSEHOLD_1,3856.0,2011-11-23,11143,201143,
HOUSEHOLD_1,2058.0,2011-11-24,11143,201143,
HOUSEHOLD_1,3342.0,2011-11-25,11143,201143,
HOUSEHOLD_1,3859.0,2011-11-26,11144,201144,
HOUSEHOLD_1,3863.0,2011-11-27,11144,201144,
HOUSEHOLD_1,3177.0,2011-11-28,11144,201144,
HOUSEHOLD_1,2912.0,2011-11-29,11144,201144,
HOUSEHOLD_1,2896.0,2011-11-30,11144,201144,
HOUSEHOLD_1,3603.0,2011-12-01,11144,201144,
HOUSEHOLD_1,3994.0,2011-12-02,11144,201144,
HOUSEHOLD_1,4755.0,2011-12-03,11145,201145,
HOUSEHOLD_1,4710.0,2011-12-04,11145,201145,
HOUSEHOLD_1,3398.0,2011-12-05,11145,201145,
HOUSEHOLD_1,3024.0,2011-12-06,11145,201145,
HOUSEHOLD_1,2913.0,2011-12-07,11145,201145,
HOUSEHOLD_1,3114.0,2011-12-08,11145,201145,
HOUSEHOLD_1,3528.0,2011-12-09,11145,201145,
HOUSEHOLD_1,4361.0,2011-12-10,11146,201146,
HOUSEHOLD_1,4230.0,2011-12-11,11146,201146,
HOUSEHOLD_1,3122.0,2011-12-12,11146,201146,
HOUSEHOLD_1,2883.0,2011-12-13,11146,201146,
HOUSEHOLD_1,2976.0,2011-12-14,11146,201146,
HOUSEHOLD_1,3067.0,2011-12-15,11146,201146,
HOUSEHOLD_1,3435.0,2011-12-16,11146,201146,
HOUSEHOLD_1,4412.0,2011-12-17,11147,201147,
HOUSEHOLD_1,4126.0,2011-12-18,11147,201147,
HOUSEHOLD_1,3247.0,2011-12-19,11147,201147,
HOUSEHOLD_1,3102.0,2011-12-20,11147,201147,
HOUSEHOLD_1,3044.0,2011-12-21,11147,201147,
HOUSEHOLD_1,3325.0,2011-12-22,11147,201147,
HOUSEHOLD_1,3779.0,2011-12-23,11147,201147,
HOUSEHOLD_1,2769.0,2011-12-24,11148,201148,
HOUSEHOLD_1,0.0,2011-12-25,11148,201148,
HOUSEHOLD_1,4122.0,2011-12-26,11148,201148,
HOUSEHOLD_1,3587.0,2011-12-27,11148,201148,
HOUSEHOLD_1,3643.0,2011-12-28,11148,201148,
HOUSEHOLD_1,3705.0,2011-12-29,11148,201148,
HOUSEHOLD_1,5157.0,2011-12-30,11148,201148,
HOUSEHOLD_1,4610.0,2011-12-31,11149,201149,
HOUSEHOLD_1,3122.0,2012-01-01,11149,201149,
HOUSEHOLD_1,4878.0,2012-01-02,11149,201149,
HOUSEHOLD_1,3840.0,2012-01-03,11149,201149,
HOUSEHOLD_1,3536.0,2012-01-04,11149,201149,
HOUSEHOLD_1,3795.0,2012-01-05,11149,201149,
HOUSEHOLD_1,3881.0,2012-01-06,11149,201149,
HOUSEHOLD_1,4731.0,2012-01-07,11150,201150,
HOUSEHOLD_1,4729.0,2012-01-08,11150,201150,
HOUSEHOLD_1,3294.0,2012-01-09,11150,201150,
HOUSEHOLD_1,3348.0,2012-01-10,11150,201150,
HOUSEHOLD_1,3317.0,2012-01-11,11150,201150,
HOUSEHOLD_1,2839.0,2012-01-12,11150,201150,
HOUSEHOLD_1,3719.0,2012-01-13,11150,201150,
HOUSEHOLD_1,4938.0,2012-01-14,11151,201151,
HOUSEHOLD_1,4388.0,2012-01-15,11151,201151,
HOUSEHOLD_1,4029.0,2012-01-16,11151,201151,
HOUSEHOLD_1,2687.0,2012-01-17,11151,201151,
HOUSEHOLD_1,3233.0,2012-01-18,11151,201151,
HOUSEHOLD_1,3102.0,2012-01-19,11151,201151,
HOUSEHOLD_1,3801.0,2012-01-20,11151,201151,
HOUSEHOLD_1,5450.0,2012-01-21,11152,201152,
HOUSEHOLD_1,4567.0,2012-01-22,11152,201152,
HOUSEHOLD_1,3429.0,2012-01-23,11152,201152,
HOUSEHOLD_1,3067.0,2012-01-24,11152,201152,
HOUSEHOLD_1,2953.0,2012-01-25,11152,201152,
HOUSEHOLD_1,3359.0,2012-01-26,11152,201152,
HOUSEHOLD_1,3941.0,2012-01-27,11152,201152,
HOUSEHOLD_1,4873.0,2012-01-28,11201,201201,
HOUSEHOLD_1,4544.0,2012-01-29,11201,201201,
HOUSEHOLD_1,3426.0,2012-01-30,11201,201201,
HOUSEHOLD_1,3488.0,2012-01-31,11201,201201,
HOUSEHOLD_1,4402.0,2012-02-01,11201,201201,
HOUSEHOLD_1,3816.0,2012-02-02,11201,201201,
HOUSEHOLD_1,4823.0,2012-02-03,11201,201201,
HOUSEHOLD_1,6056.0,2012-02-04,11202,201202,
HOUSEHOLD_1,4974.0,2012-02-05,11202,201202,
HOUSEHOLD_1,3804.0,2012-02-06,11202,201202,
HOUSEHOLD_1,3715.0,2012-02-07,11202,201202,
HOUSEHOLD_1,3772.0,2012-02-08,11202,201202,
HOUSEHOLD_1,3639.0,2012-02-09,11202,201202,
HOUSEHOLD_1,3751.0,2012-02-10,11202,201202,
HOUSEHOLD_1,5626.0,2012-02-11,11203,201203,
HOUSEHOLD_1,5419.0,2012-02-12,11203,201203,
HOUSEHOLD_1,3767.0,2012-02-13,11203,201203,
HOUSEHOLD_1,2867.0,2012-02-14,11203,201203,
HOUSEHOLD_1,3667.0,2012-02-15,11203,201203,
HOUSEHOLD_1,3757.0,2012-02-16,11203,201203,
HOUSEHOLD_1,4309.0,2012-02-17,11203,201203,
HOUSEHOLD_1,5404.0,2012-02-18,11204,201204,
HOUSEHOLD_1,5335.0,2012-02-19,11204,201204,
HOUSEHOLD_1,4474.0,2012-02-20,11204,201204,
HOUSEHOLD_1,3511.0,2012-02-21,11204,201204,
HOUSEHOLD_1,3428.0,2012-02-22,11204,201204,
HOUSEHOLD_1,3915.0,2012-02-23,11204,201204,
HOUSEHOLD_1,4055.0,2012-02-24,11204,201204,
HOUSEHOLD_1,5585.0,2012-02-25,11205,201205,
HOUSEHOLD_1,5496.0,2012-02-26,11205,201205,
HOUSEHOLD_1,4011.0,2012-02-27,11205,201205,
HOUSEHOLD_1,3541.0,2012-02-28,11205,201205,
HOUSEHOLD_1,3734.0,2012-02-29,11205,201205,
HOUSEHOLD_1,4558.0,2012-03-01,11205,201205,
HOUSEHOLD_1,4485.0,2012-03-02,11205,201205,
HOUSEHOLD_1,5787.0,2012-03-03,11206,201206,
HOUSEHOLD_1,5633.0,2012-03-04,11206,201206,
HOUSEHOLD_1,4119.0,2012-03-05,11206,201206,
HOUSEHOLD_1,4000.0,2012-03-06,11206,201206,
HOUSEHOLD_1,3830.0,2012-03-07,11206,201206,
HOUSEHOLD_1,4044.0,2012-03-08,11206,201206,
HOUSEHOLD_1,4180.0,2012-03-09,11206,201206,
HOUSEHOLD_1,5878.0,2012-03-10,11207,201207,
HOUSEHOLD_1,5946.0,2012-03-11,11207,201207,
HOUSEHOLD_1,4243.0,2012-03-12,11207,201207,
HOUSEHOLD_1,4099.0,2012-03-13,11207,201207,
HOUSEHOLD_1,3793.0,2012-03-14,11207,201207,
HOUSEHOLD_1,3991.0,2012-03-15,11207,201207,
HOUSEHOLD_1,4295.0,2012-03-16,11207,201207,
HOUSEHOLD_1,5802.0,2012-03-17,11208,201208,
HOUSEHOLD_1,5867.0,2012-03-18,11208,201208,
HOUSEHOLD_1,4454.0,2012-03-19,11208,201208,
HOUSEHOLD_1,3745.0,2012-03-20,11208,201208,
HOUSEHOLD_1,3791.0,2012-03-21,11208,201208,
HOUSEHOLD_1,3817.0,2012-03-22,11208,201208,
HOUSEHOLD_1,4190.0,2012-03-23,11208,201208,
HOUSEHOLD_1,5426.0,2012-03-24,11209,201209,
HOUSEHOLD_1,5545.0,2012-03-25,11209,201209,
HOUSEHOLD_1,3971.0,2012-03-26,11209,201209,
HOUSEHOLD_1,3439.0,2012-03-27,11209,201209,
HOUSEHOLD_1,3503.0,2012-03-28,11209,201209,
HOUSEHOLD_1,3353.0,2012-03-29,11209,201209,
HOUSEHOLD_1,4465.0,2012-03-30,11209,201209,
HOUSEHOLD_1,6068.0,2012-03-31,11210,201210,
HOUSEHOLD_1,5636.0,2012-04-01,11210,201210,
HOUSEHOLD_1,4037.0,2012-04-02,11210,201210,
HOUSEHOLD_1,3936.0,2012-04-03,11210,201210,
HOUSEHOLD_1,3776.0,2012-04-04,11210,201210,
HOUSEHOLD_1,3779.0,2012-04-05,11210,201210,
HOUSEHOLD_1,4370.0,2012-04-06,11210,201210,
HOUSEHOLD_1,5503.0,2012-04-07,11211,201211,
HOUSEHOLD_1,4454.0,2012-04-08,11211,201211,
HOUSEHOLD_1,4208.0,2012-04-09,11211,201211,
HOUSEHOLD_1,3790.0,2012-04-10,11211,201211,
HOUSEHOLD_1,3853.0,2012-04-11,11211,201211,
HOUSEHOLD_1,3668.0,2012-04-12,11211,201211,
HOUSEHOLD_1,4534.0,2012-04-13,11211,201211,
HOUSEHOLD_1,5542.0,2012-04-14,11212,201212,
HOUSEHOLD_1,5273.0,2012-04-15,11212,201212,
HOUSEHOLD_1,3939.0,2012-04-16,11212,201212,
HOUSEHOLD_1,3638.0,2012-04-17,11212,201212,
HOUSEHOLD_1,3550.0,2012-04-18,11212,201212,
HOUSEHOLD_1,3282.0,2012-04-19,11212,201212,
HOUSEHOLD_1,3918.0,2012-04-20,11212,201212,
HOUSEHOLD_1,5182.0,2012-04-21,11213,201213,
