dept_id,y,ds,wm_yr_wk,yearweek,holiday
HOBBIES_2,167.0,2011-08-08,11128,201128,
HOBBIES_2,174.0,2011-08-09,11128,201128,
HOBBIES_2,145.0,2011-08-10,11128,201128,
HOBBIES_2,174.0,2011-08-11,11128,201128,
HOBBIES_2,182.0,2011-08-12,11128,201128,
HOBBIES_2,206.0,2011-08-13,11129,201129,
HOBBIES_2,222.0,2011-08-14,11129,201129,
HOBBIES_2,136.0,2011-08-15,11129,201129,
HOBBIES_2,154.0,2011-08-16,11129,201129,
HOBBIES_2,140.0,2011-08-17,11129,201129,
HOBBIES_2,145.0,2011-08-18,11129,201129,
HOBBIES_2,184.0,2011-08-19,11129,201129,
HOBBIES_2,212.0,2011-08-20,11130,201130,
HOBBIES_2,187.0,2011-08-21,11130,201130,
HOBBIES_2,171.0,2011-08-22,11130,201130,
HOBBIES_2,152.0,2011-08-23,11130,201130,
HOBBIES_2,165.0,2011-08-24,11130,201130,
HOBBIES_2,127.0,2011-08-25,11130,201130,
HOBBIES_2,132.0,2011-08-26,11130,201130,
HOBBIES_2,144.0,2011-08-27,11131,201131,
HOBBIES_2,164.0,2011-08-28,11131,201131,
HOBBIES_2,118.0,2011-08-29,11131,201131,
HOBBIES_2,161.0,2011-08-30,11131,201131,
HOBBIES_2,131.0,2011-08-31,11131,201131,
HOBBIES_2,156.0,2011-09-01,11131,201131,
HOBBIES_2,126.0,2011-09-02,11131,201131,
HOBBIES_2,121.0,2011-09-03,11132,201132,
HOBBIES_2,148.0,2011-09-04,11132,201132,
HOBBIES_2,170.0,2011-09-05,11132,201132,
HOBBIES_2,152.0,2011-09-06,11132,201132,
HOBBIES_2,156.0,2011-09-07,11132,201132,
HOBBIES_2,117.0,2011-09-08,11132,201132,
HOBBIES_2,183.0,2011-09-09,11132,201132,
HOBBIES_2,159.0,2011-09-10,11133,201133,
HOBBIES_2,143.0,2011-09-11,11133,201133,
HOBBIES_2,133.0,2011-09-12,11133,201133,
HOBBIES_2,176.0,2011-09-13,11133,201133,
HOBBIES_2,142.0,2011-09-14,11133,201133,
HOBBIES_2,201.0,2011-09-15,11133,201133,
HOBBIES_2,158.0,2011-09-16,11133,201133,
HOBBIES_2,179.0,2011-09-17,11134,201134,
HOBBIES_2,187.0,2011-09-18,11134,201134,
HOBBIES_2,146.0,2011-09-19,11134,201134,
HOBBIES_2,170.0,2011-09-20,11134,201134,
HOBBIES_2,168.0,2011-09-21,11134,201134,
HOBBIES_2,151.0,2011-09-22,11134,201134,
HOBBIES_2,153.0,2011-09-23,11134,201134,
HOBBIES_2,163.0,2011-09-24,11135,201135,
HOBBIES_2,182.0,2011-09-25,11135,201135,
HOBBIES_2,150.0,2011-09-26,11135,201135,
HOBBIES_2,129.0,2011-09-27,11135,201135,
HOBBIES_2,171.0,2011-09-28,11135,201135,
HOBBIES_2,209.0,2011-09-29,11135,201135,
HOBBIES_2,194.0,2011-09-30,11135,201135,
HOBBIES_2,218.0,2011-10-01,11136,201136,
HOBBIES_2,227.0,2011-10-02,11136,201136,
HOBBIES_2,178.0,2011-10-03,11136,201136,
HOBBIES_2,166.0,2011-10-04,11136,201136,
HOBBIES_2,209.0,2011-10-05,11136,201136,
HOBBIES_2,224.0,2011-10-06,11136,201136,
HOBBIES_2,222.0,2011-10-07,11136,201136,
HOBBIES_2,258.0,2011-10-08,11137,201137,
HOBBIES_2,266.0,2011-10-09,11137,201137,
HOBBIES_2,266.0,2011-10-10,11137,201137,
HOBBIES_2,183.0,2011-10-11,11137,201137,
HOBBIES_2,239.0,2011-10-12,11137,201137,
HOBBIES_2,219.0,2011-10-13,11137,201137,
HOBBIES_2,235.0,2011-10-14,11137,201137,
HOBBIES_2,239.0,2011-10-15,11138,201138,
HOBBIES_2,245.0,2011-10-16,11138,201138,
HOBBIES_2,215.0,2011-10-17,11138,201138,
HOBBIES_2,373.0,2011-10-18,11138,201138,
HOBBIES_2,268.0,2011-10-19,11138,201138,
HOBBIES_2,253.0,2011-10-20,11138,201138,
HOBBIES_2,253.0,2011-10-21,11138,201138,
HOBBIES_2,297.0,2011-10-22,11139,201139,
HOBBIES_2,293.0,2011-10-23,11139,201139,
HOBBIES_2,307.0,2011-10-24,11139,201139,
HOBBIES_2,285.0,2011-10-25,11139,201139,
HOBBIES_2,344.0,2011-10-26,11139,201139,
HOBBIES_2,367.0,2011-10-27,11139,201139,
HOBBIES_2,366.0,2011-10-28,11139,201139,
HOBBIES_2,391.0,2011-10-29,11140,201140,
HOBBIES_2,329.0,2011-10-30,11140,201140,
HOBBIES_2,146.0,2011-10-31,11140,201140,
HOBBIES_2,165.0,2011-11-01,11140,201140,
HOBBIES_2,236.0,2011-11-02,11140,201140,
HOBBIES_2,186.0,2011-11-03,11140,201140,
HOBBIES_2,199.0,2011-11-04,11140,201140,
HOBBIES_2,221.0,2011-11-05,11141,201141,
HOBBIES_2,264.0,2011-11-06,11141,201141,
HOBBIES_2,173.0,2011-11-07,11141,201141,
HOBBIES_2,167.0,2011-11-08,11141,201141,
HOBBIES_2,213.0,2011-11-09,11141,201141,
HOBBIES_2,227.0,2011-11-10,11141,201141,
HOBBIES_2,228.0,2011-11-11,11141,201141,
HOBBIES_2,220.0,2011-11-12,11142,201142,
HOBBIES_2,262.0,2011-11-13,11142,201142,
HOBBIES_2,159.0,2011-11-14,11142,201142,
HOBBIES_2,205.0,2011-11-15,11142,201142,
HOBBIES_2,238.0,2011-11-16,11142,201142,
HOBBIES_2,334.0,2011-11-17,11142,201142,
HOBBIES_2,157.0,2011-11-18,11142,201142,
HOBBIES_2,215.0,2011-11-19,11143,201143,
HOBBIES_2,286.0,2011-11-20,11143,201143,
HOBBIES_2,195.0,2011-11-21,11143,201143,
HOBBIES_2,200.0,2011-11-22,11143,201143,
HOBBIES_2,158.0,2011-11-23,11143,201143,
HOBBIES_2,96.0,2011-11-24,11143,201143,
HOBBIES_2,154.0,2011-11-25,11143,201143,
HOBBIES_2,230.0,2011-11-26,11144,201144,
HOBBIES_2,212.0,2011-11-27,11144,201144,
HOBBIES_2,217.0,2011-11-28,11144,201144,
HOBBIES_2,225.0,2011-11-29,11144,201144,
HOBBIES_2,235.0,2011-11-30,11144,201144,
HOBBIES_2,312.0,2011-12-01,11144,201144,
HOBBIES_2,230.0,2011-12-02,11144,201144,
HOBBIES_2,398.0,2011-12-03,11145,201145,
HOBBIES_2,366.0,2011-12-04,11145,201145,
HOBBIES_2,244.0,2011-12-05,11145,201145,
HOBBIES_2,330.0,2011-12-06,11145,201145,
HOBBIES_2,285.0,2011-12-07,11145,201145,
HOBBIES_2,264.0,2011-12-08,11145,201145,
HOBBIES_2,319.0,2011-12-09,11145,201145,
HOBBIES_2,276.0,2011-12-10,11146,201146,
HOBBIES_2,269.0,2011-12-11,11146,201146,
HOBBIES_2,290.0,2011-12-12,11146,201146,
HOBBIES_2,217.0,2011-12-13,11146,201146,
HOBBIES_2,292.0,2011-12-14,11146,201146,
HOBBIES_2,363.0,2011-12-15,11146,201146,
HOBBIES_2,241.0,2011-12-16,11146,201146,
HOBBIES_2,190.0,2011-12-17,11147,201147,
HOBBIES_2,179.0,2011-12-18,11147,201147,
HOBBIES_2,148.0,2011-12-19,11147,201147,
HOBBIES_2,249.0,2011-12-20,11147,201147,
HOBBIES_2,164.0,2011-12-21,11147,201147,
HOBBIES_2,281.0,2011-12-22,11147,201147,
HOBBIES_2,178.0,2011-12-23,11147,201147,
HOBBIES_2,108.0,2011-12-24,11148,201148,
HOBBIES_2,0.0,2011-12-25,11148,201148,
HOBBIES_2,131.0,2011-12-26,11148,201148,
HOBBIES_2,99.0,2011-12-27,11148,201148,
HOBBIES_2,99.0,2011-12-28,11148,201148,
HOBBIES_2,93.0,2011-12-29,11148,201148,
HOBBIES_2,132.0,2011-12-30,11148,201148,
HOBBIES_2,85.0,2011-12-31,11149,201149,
HOBBIES_2,66.0,2012-01-01,11149,201149,
HOBBIES_2,141.0,2012-01-02,11149,201149,
HOBBIES_2,106.0,2012-01-03,11149,201149,
HOBBIES_2,97.0,2012-01-04,11149,201149,
HOBBIES_2,114.0,2012-01-05,11149,201149,
HOBBIES_2,139.0,2012-01-06,11149,201149,
HOBBIES_2,190.0,2012-01-07,11150,201150,
HOBBIES_2,162.0,2012-01-08,11150,201150,
HOBBIES_2,116.0,2012-01-09,11150,201150,
HOBBIES_2,96.0,2012-01-10,11150,201150,
HOBBIES_2,136.0,2012-01-11,11150,201150,
HOBBIES_2,136.0,2012-01-12,11150,201150,
HOBBIES_2,171.0,2012-01-13,11150,201150,
HOBBIES_2,145.0,2012-01-14,11151,201151,
HOBBIES_2,174.0,2012-01-15,11151,201151,
HOBBIES_2,149.0,2012-01-16,11151,201151,
HOBBIES_2,130.0,2012-01-17,11151,201151,
HOBBIES_2,174.0,2012-01-18,11151,201151,
HOBBIES_2,122.0,2012-01-19,11151,201151,
HOBBIES_2,116.0,2012-01-20,11151,201151,
HOBBIES_2,218.0,2012-01-21,11152,201152,
HOBBIES_2,150.0,2012-01-22,11152,201152,
HOBBIES_2,199.0,2012-01-23,11152,201152,
HOBBIES_2,167.0,2012-01-24,11152,201152,
HOBBIES_2,221.0,2012-01-25,11152,201152,
HOBBIES_2,230.0,2012-01-26,11152,201152,
HOBBIES_2,160.0,2012-01-27,11152,201152,
HOBBIES_2,303.0,2012-01-28,11201,201201,
HOBBIES_2,340.0,2012-01-29,11201,201201,
HOBBIES_2,253.0,2012-01-30,11201,201201,
HOBBIES_2,351.0,2012-01-31,11201,201201,
HOBBIES_2,257.0,2012-02-01,11201,201201,
HOBBIES_2,293.0,2012-02-02,11201,201201,
HOBBIES_2,214.0,2012-02-03,11201,201201,
HOBBIES_2,242.0,2012-02-04,11202,201202,
HOBBIES_2,281.0,2012-02-05,11202,201202,
HOBBIES_2,206.0,2012-02-06,11202,201202,
HOBBIES_2,201.0,2012-02-07,11202,201202,
HOBBIES_2,250.0,2012-02-08,11202,201202,
HOBBIES_2,254.0,2012-02-09,11202,201202,
HOBBIES_2,201.0,2012-02-10,11202,201202,
HOBBIES_2,315.0,2012-02-11,11203,201203,
HOBBIES_2,300.0,2012-02-12,11203,201203,
HOBBIES_2,246.0,2012-02-13,11203,201203,
HOBBIES_2,214.0,2012-02-14,11203,201203,
HOBBIES_2,134.0,2012-02-15,11203,201203,
HOBBIES_2,198.0,2012-02-16,11203,201203,
HOBBIES_2,195.0,2012-02-17,11203,201203,
HOBBIES_2,214.0,2012-02-18,11204,201204,
HOBBIES_2,240.0,2012-02-19,11204,201204,
HOBBIES_2,181.0,2012-02-20,11204,201204,
HOBBIES_2,174.0,2012-02-21,11204,201204,
HOBBIES_2,174.0,2012-02-22,11204,201204,
HOBBIES_2,181.0,2012-02-23,11204,201204,
HOBBIES_2,149.0,2012-02-24,11204,201204,
HOBBIES_2,210.0,2012-02-25,11205,201205,
HOBBIES_2,302.0,2012-02-26,11205,201205,
HOBBIES_2,171.0,2012-02-27,11205,201205,
HOBBIES_2,201.0,2012-02-28,11205,201205,
HOBBIES_2,224.0,2012-02-29,11205,201205,
HOBBIES_2,248.0,2012-03-01,11205,201205,
HOBBIES_2,268.0,2012-03-02,11205,201205,
HOBBIES_2,219.0,2012-03-03,11206,201206,
HOBBIES_2,333.0,2012-03-04,11206,201206,
HOBBIES_2,185.0,2012-03-05,11206,201206,
HOBBIES_2,196.0,2012-03-06,11206,201206,
HOBBIES_2,146.0,2012-03-07,11206,201206,
HOBBIES_2,157.0,2012-03-08,11206,201206,
HOBBIES_2,196.0,2012-03-09,11206,201206,
HOBBIES_2,211.0,2012-03-10,11207,201207,
HOBBIES_2,252.0,2012-03-11,11207,201207,
HOBBIES_2,216.0,2012-03-12,11207,201207,
HOBBIES_2,188.0,2012-03-13,11207,201207,
HOBBIES_2,191.0,2012-03-14,11207,201207,
HOBBIES_2,197.0,2012-03-15,11207,201207,
HOBBIES_2,161.0,2012-03-16,11207,201207,
HOBBIES_2,224.0,2012-03-17,11208,201208,
HOBBIES_2,219.0,2012-03-18,11208,201208,
HOBBIES_2,157.0,2012-03-19,11208,201208,
HOBBIES_2,191.0,2012-03-20,11208,201208,
HOBBIES_2,153.0,2012-03-21,11208,201208,
HOBBIES_2,214.0,2012-03-22,11208,201208,
HOBBIES_2,182.0,2012-03-23,11208,201208,
HOBBIES_2,236.0,2012-03-24,11209,201209,
HOBBIES_2,246.0,2012-03-25,11209,201209,
HOBBIES_2,220.0,2012-03-26,11209,201209,
HOBBIES_2,180.0,2012-03-27,11209,201209,
HOBBIES_2,184.0,2012-03-28,11209,201209,
HOBBIES_2,214.0,2012-03-29,11209,201209,
HOBBIES_2,207.0,2012-03-30,11209,201209,
HOBBIES_2,266.0,2012-03-31,11210,201210,
HOBBIES_2,199.0,2012-04-01,11210,201210,
HOBBIES_2,173.0,2012-04-02,11210,201210,
HOBBIES_2,196.0,2012-04-03,11210,201210,
HOBBIES_2,165.0,2012-04-04,11210,201210,
HOBBIES_2,183.0,2012-04-05,11210,201210,
HOBBIES_2,228.0,2012-04-06,11210,201210,
HOBBIES_2,209.0,2012-04-07,11211,201211,
HOBBIES_2,173.0,2012-04-08,11211,201211,
HOBBIES_2,198.0,2012-04-09,11211,201211,
HOBBIES_2,175.0,2012-04-10,11211,201211,
HOBBIES_2,141.0,2012-04-11,11211,201211,
HOBBIES_2,181.0,2012-04-12,11211,201211,
HOBBIES_2,136.0,2012-04-13,11211,201211,
HOBBIES_2,157.0,2012-04-14,11212,201212,
HOBBIES_2,225.0,2012-04-15,11212,201212,
HOBBIES_2,126.0,2012-04-16,11212,201212,
HOBBIES_2,172.0,2012-04-17,11212,201212,
HOBBIES_2,156.0,2012-04-18,11212,201212,
HOBBIES_2,169.0,2012-04-19,11212,201212,
HOBBIES_2,167.0,2012-04-20,11212,201212,
HOBBIES_2,171.0,2012-04-21,11213,201213,
HOBBIES_2,180.0,2012-04-22,11213,201213,
HOBBIES_2,200.0,2012-04-23,11213,201213,
HOBBIES_2,143.0,2012-04-24,11213,201213,
HOBBIES_2,162.0,2012-04-25,11213,201213,
HOBBIES_2,180.0,2012-04-26,11213,201213,
HOBBIES_2,170.0,2012-04-27,11213,201213,
HOBBIES_2,210.0,2012-04-28,11214,201214,
HOBBIES_2,239.0,2012-04-29,11214,201214,
HOBBIES_2,187.0,2012-04-30,11214,201214,
HOBBIES_2,226.0,2012-05-01,11214,201214,
HOBBIES_2,235.0,2012-05-02,11214,201214,
HOBBIES_2,252.0,2012-05-03,11214,201214,
HOBBIES_2,322.0,2012-05-04,11214,201214,
HOBBIES_2,261.0,2012-05-05,11215,201215,
HOBBIES_2,265.0,2012-05-06,11215,201215,
HOBBIES_2,264.0,2012-05-07,11215,201215,
HOBBIES_2,274.0,2012-05-08,11215,201215,
HOBBIES_2,281.0,2012-05-09,11215,201215,
HOBBIES_2,241.0,2012-05-10,11215,201215,
HOBBIES_2,236.0,2012-05-11,11215,201215,
HOBBIES_2,296.0,2012-05-12,11216,201216,
HOBBIES_2,212.0,2012-05-13,11216,201216,
HOBBIES_2,182.0,2012-05-14,11216,201216,
HOBBIES_2,212.0,2012-05-15,11216,201216,
HOBBIES_2,208.0,2012-05-16,11216,201216,
HOBBIES_2,184.0,2012-05-17,11216,201216,
HOBBIES_2,169.0,2012-05-18,11216,201216,
HOBBIES_2,264.0,2012-05-19,11217,201217,
HOBBIES_2,279.0,2012-05-20,11217,201217,
HOBBIES_2,209.0,2012-05-21,11217,201217,
HOBBIES_2,200.0,2012-05-22,11217,201217,
HOBBIES_2,183.0,2012-05-23,11217,201217,
HOBBIES_2,206.0,2012-05-24,11217,201217,
HOBBIES_2,190.0,2012-05-25,11217,201217,
HOBBIES_2,250.0,2012-05-26,11218,201218,
HOBBIES_2,162.0,2012-05-27,11218,201218,
HOBBIES_2,206.0,2012-05-28,11218,201218,
HOBBIES_2,143.0,2012-05-29,11218,201218,
HOBBIES_2,157.0,2012-05-30,11218,201218,
HOBBIES_2,178.0,2012-05-31,11218,201218,
HOBBIES_2,196.0,2012-06-01,11218,201218,
HOBBIES_2,209.0,2012-06-02,11219,201219,
HOBBIES_2,232.0,2012-06-03,11219,201219,
HOBBIES_2,166.0,2012-06-04,11219,201219,
HOBBIES_2,233.0,2012-06-05,11219,201219,
HOBBIES_2,151.0,2012-06-06,11219,201219,
HOBBIES_2,150.0,2012-06-07,11219,201219,
HOBBIES_2,160.0,2012-06-08,11219,201219,
HOBBIES_2,184.0,2012-06-09,11220,201220,
HOBBIES_2,209.0,2012-06-10,11220,201220,
HOBBIES_2,182.0,2012-06-11,11220,201220,
HOBBIES_2,138.0,2012-06-12,11220,201220,
HOBBIES_2,140.0,2012-06-13,11220,201220,
HOBBIES_2,226.0,2012-06-14,11220,201220,
HOBBIES_2,181.0,2012-06-15,11220,201220,
HOBBIES_2,244.0,2012-06-16,11221,201221,
HOBBIES_2,155.0,2012-06-17,11221,201221,
HOBBIES_2,176.0,2012-06-18,11221,201221,
HOBBIES_2,182.0,2012-06-19,11221,201221,
HOBBIES_2,205.0,2012-06-20,11221,201221,
HOBBIES_2,131.0,2012-06-21,11221,201221,
HOBBIES_2,294.0,2012-06-22,11221,201221,
HOBBIES_2,200.0,2012-06-23,11222,201222,
HOBBIES_2,154.0,2012-06-24,11222,201222,
HOBBIES_2,189.0,2012-06-25,11222,201222,
HOBBIES_2,136.0,2012-06-26,11222,201222,
